,game_id,avg_pts,avg_fg_pct,avg_ft_pct,avg_fg3_pct,avg_ast,avg_reb,delta_pts,delta_fg_pct,delta_ft_pct,delta_fg3_pct,delta_ast,delta_reb,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
0,21200014,84.0,0.377,0.826,0.412,18.0,48.0,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612759,1610612760,86.0,0.4429999999999999,0.688,0.263,27.0,39.0,84.0,0.377,0.826,0.412,18.0,48.0,2012-11-01,204.0,0
1,21200022,84.0,0.377,0.826,0.412,18.0,48.0,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612760,1610612757,106.0,0.513,0.7190000000000001,0.556,18.0,47.0,92.0,0.36,0.792,0.346,17.0,44.0,2012-11-02,204.5,0
2,21200040,95.0,0.445,0.7725,0.484,18.0,47.5,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612760,1610612737,95.0,0.465,0.909,0.409,27.0,37.0,104.0,0.494,0.7,0.32,20.0,38.0,2012-11-04,198.5,1
3,21200051,95.0,0.45166666666666666,0.8180000000000001,0.459,21.0,44.0,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612760,1610612761,108.0,0.473,0.853,0.36,24.0,46.0,88.0,0.357,0.84,0.233,16.0,37.0,2012-11-06,197.5,0
4,21200066,98.25,0.457,0.82675,0.43424999999999997,21.75,44.5,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612741,1610612760,91.0,0.417,0.889,0.3329999999999999,22.0,41.0,97.0,0.493,0.952,0.385,23.0,38.0,2012-11-08,190.5,0
5,21200075,101.5,0.486,0.85825,0.4275,23.0,42.0,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612760,1610612765,105.0,0.535,0.8079999999999999,0.4,21.0,38.0,94.0,0.414,0.727,0.316,24.0,41.0,2012-11-09,197.0,1
6,21200093,101.25,0.49150000000000005,0.8805000000000001,0.3885,23.75,39.75,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612760,1610612739,106.0,0.5479999999999999,0.8640000000000001,0.467,20.0,41.0,91.0,0.41,0.696,0.304,19.0,36.0,2012-11-11,202.0,0
7,21200097,104.0,0.51225,0.86925,0.403,22.0,40.75,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612765,1610612760,90.0,0.3979999999999999,0.667,0.353,22.0,39.0,92.0,0.37,0.8809999999999999,0.1,10.0,44.0,2012-11-12,193.5,0
8,21200113,101.6,0.4838,0.8715999999999999,0.3424,19.6,41.4,0.09523809523809534,-0.018567639257294433,0.06658595641646481,-0.7572815533980582,-0.4444444444444444,-0.08333333333333337,1610612760,1610612763,97.0,0.486,0.8079999999999999,0.462,23.0,40.0,107.0,0.473,0.857,0.412,22.0,39.0,2012-11-14,194.5,1
9,21200125,99.4,0.4864,0.8625999999999999,0.3628,19.4,40.2,-0.08490566037735847,-0.052631578947368474,0.1237830319888733,-0.1690647482014389,0.2777777777777777,-0.14893617021276595,1610612740,1610612760,95.0,0.423,0.7859999999999999,0.583,23.0,40.0,110.0,0.541,0.8,0.483,31.0,36.0,2012-11-16,187.0,1
