,game_id,avg_pts,avg_fg_pct,avg_ft_pct,avg_fg3_pct,avg_ast,avg_reb,delta_pts,delta_fg_pct,delta_ft_pct,delta_fg3_pct,delta_ast,delta_reb,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
0,21200029,107.0,0.457,0.73,0.4,20.0,41.0,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612751,1610612761,107.0,0.457,0.73,0.4,20.0,41.0,100.0,0.451,0.76,0.389,23.0,37.0,2012-11-03,194.0,1
1,21200043,107.0,0.457,0.73,0.4,20.0,41.0,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612751,1610612750,96.0,0.479,0.722,0.565,24.0,29.0,107.0,0.5,0.8,0.35,30.0,45.0,2012-11-05,194.0,1
2,21200056,101.5,0.46799999999999997,0.726,0.4825,22.0,35.0,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612748,1610612751,103.0,0.519,0.813,0.417,25.0,40.0,73.0,0.375,0.588,0.143,12.0,40.0,2012-11-07,207.0,0
3,21200069,92.0,0.437,0.68,0.3693333333333333,18.666666666666668,36.666666666666664,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612753,1610612751,68.0,0.429,0.5,0.364,19.0,35.0,107.0,0.5,0.64,0.391,21.0,48.0,2012-11-09,195.0,0
4,21200090,95.75,0.45275,0.6699999999999999,0.37475,19.25,39.5,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612751,1610612753,82.0,0.3720000000000001,0.68,0.292,20.0,55.0,74.0,0.357,0.722,0.077,22.0,42.0,2012-11-11,190.5,0
5,21200106,89.5,0.4315,0.6575,0.34775,19.25,43.0,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612751,1610612739,114.0,0.545,0.8059999999999999,0.2269999999999999,27.0,39.0,101.0,0.4370000000000001,0.846,0.214,16.0,35.0,2012-11-13,196.0,1
6,21200119,94.0,0.44800000000000006,0.6785,0.26325,20.0,45.5,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612751,1610612738,102.0,0.424,0.7859999999999999,0.364,19.0,47.0,97.0,0.467,0.8,0.5379999999999999,17.0,44.0,2012-11-15,190.5,1
7,21200142,101.25,0.46025000000000005,0.728,0.3185,21.75,47.25,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612758,1610612751,90.0,0.4629999999999999,0.526,0.3329999999999999,13.0,42.0,99.0,0.48,0.88,0.294,22.0,33.0,2012-11-18,192.5,0
8,21200156,105.0,0.48300000000000004,0.824,0.29499999999999993,22.666666666666668,39.666666666666664,-0.07476635514018692,0.05032822757111588,0.20547945205479445,-0.2650000000000001,0.10000000000000009,-0.19512195121951215,1610612747,1610612751,95.0,0.479,0.514,0.286,23.0,43.0,90.0,0.415,0.7140000000000001,0.304,24.0,46.0,2012-11-20,207.5,0
9,21200170,97.0,0.43966666666666665,0.7933333333333333,0.32066666666666666,21.666666666666668,42.0,-0.0625,-0.13361169102296455,-0.011080332409972193,-0.46194690265486726,0.0,0.5862068965517242,1610612744,1610612751,102.0,0.5329999999999999,0.789,0.467,24.0,43.0,93.0,0.4579999999999999,0.733,0.261,26.0,35.0,2012-11-21,194.5,1
