,game_id,avg_pts,avg_fg_pct,avg_ft_pct,avg_fg3_pct,avg_ast,avg_reb,delta_pts,delta_fg_pct,delta_ft_pct,delta_fg3_pct,delta_ast,delta_reb,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
0,21200015,90.0,0.365,0.875,0.368,18.0,41.0,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612766,1610612754,90.0,0.365,0.875,0.368,18.0,41.0,89.0,0.3979999999999999,0.593,0.2689999999999999,19.0,52.0,2012-11-02,183.0,0
1,21200034,90.0,0.365,0.875,0.368,18.0,41.0,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612742,1610612766,126.0,0.613,0.8,0.64,31.0,43.0,99.0,0.429,0.75,0.176,19.0,38.0,2012-11-03,187.0,1
2,21200053,94.5,0.397,0.8125,0.272,18.5,39.5,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612766,1610612756,110.0,0.4370000000000001,0.889,0.455,26.0,39.0,117.0,0.462,0.679,0.444,29.0,50.0,2012-11-07,193.5,1
3,21200074,99.66666666666667,0.4103333333333334,0.8380000000000001,0.333,21.0,39.333333333333336,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612740,1610612766,107.0,0.518,0.619,0.364,29.0,40.0,99.0,0.482,0.667,0.3329999999999999,17.0,41.0,2012-11-09,181.0,1
4,21200083,102.66666666666667,0.44933333333333336,0.7686666666666667,0.3213333333333333,20.666666666666668,39.333333333333336,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612766,1610612742,101.0,0.421,0.643,0.15,15.0,53.0,97.0,0.405,0.8,0.474,21.0,43.0,2012-11-10,200.0,0
5,21200103,103.33333333333333,0.4466666666666667,0.733,0.31266666666666665,19.333333333333332,44.333333333333336,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612766,1610612764,92.0,0.397,0.8440000000000001,0.231,17.0,50.0,76.0,0.298,0.6559999999999999,0.161,18.0,50.0,2012-11-13,191.0,0
6,21200114,100.5,0.43425,0.76075,0.29225,18.75,45.75,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612750,1610612766,87.0,0.3829999999999999,0.541,0.263,20.0,53.0,89.0,0.452,0.643,0.25,15.0,43.0,2012-11-14,182.5,0
7,21200134,95.25,0.438,0.6992499999999999,0.241,16.0,46.75,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612766,1610612763,87.0,0.376,0.679,0.308,17.0,46.0,94.0,0.3879999999999999,0.882,0.143,17.0,44.0,2012-11-17,190.5,0
8,21200148,89.33333333333333,0.4083333333333334,0.7220000000000001,0.263,16.333333333333332,46.333333333333336,-0.033333333333333326,0.03013698630136985,-0.22399999999999998,-0.1630434782608695,-0.05555555555555558,0.12195121951219523,1610612766,1610612749,102.0,0.439,0.9,0.273,22.0,44.0,98.0,0.473,0.727,0.125,26.0,39.0,2012-11-19,197.5,1
9,21200157,92.5,0.416,0.7665000000000001,0.2655,17.75,45.75,0.030303030303030276,0.02331002331002341,0.19999999999999996,0.5511363636363638,0.1578947368421053,0.1578947368421053,1610612766,1610612761,98.0,0.419,0.821,0.158,21.0,37.0,97.0,0.4629999999999999,0.7,0.391,23.0,36.0,2012-11-21,193.5,1
