,game_id,avg_pts,avg_fg_pct,avg_ft_pct,avg_fg3_pct,avg_ast,avg_reb,delta_pts,delta_fg_pct,delta_ft_pct,delta_fg3_pct,delta_ast,delta_reb,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
0,21200025,95.0,0.5,0.7140000000000001,0.4379999999999999,15.0,38.0,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612746,95.0,0.5,0.7140000000000001,0.4379999999999999,15.0,38.0,105.0,0.452,0.778,0.364,24.0,37.0,2012-11-02,192.0,1
1,21200041,95.0,0.5,0.7140000000000001,0.4379999999999999,15.0,38.0,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612765,108.0,0.519,0.6920000000000001,0.455,27.0,46.0,79.0,0.354,0.826,0.308,19.0,33.0,2012-11-04,190.0,0
2,21200062,101.5,0.5095000000000001,0.7030000000000001,0.44649999999999995,21.0,42.0,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612762,1610612747,95.0,0.446,0.889,0.294,21.0,37.0,86.0,0.3379999999999999,0.696,0.174,11.0,48.0,2012-11-07,198.0,0
3,21200080,96.33333333333333,0.4523333333333333,0.7006666666666668,0.35566666666666663,17.666666666666668,44.0,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612744,101.0,0.4,0.75,0.286,22.0,58.0,77.0,0.337,0.6,0.28,12.0,47.0,2012-11-09,198.5,0
4,21200094,98.33333333333333,0.419,0.7126666666666667,0.305,20.0,50.666666666666664,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612758,103.0,0.444,0.767,0.32,23.0,50.0,90.0,0.4,0.7859999999999999,0.304,20.0,39.0,2012-11-11,192.0,1
5,21200108,96.66666666666667,0.39399999999999996,0.7376666666666667,0.26,18.666666666666668,52.0,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612759,82.0,0.419,0.636,0.3,18.0,48.0,84.0,0.389,0.636,0.35,22.0,38.0,2012-11-13,196.0,0
6,21200130,93.0,0.40025,0.71225,0.27,18.5,51.0,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612756,114.0,0.472,0.7859999999999999,0.381,25.0,48.0,102.0,0.489,0.467,0.357,27.0,38.0,2012-11-16,202.0,1
7,21200146,99.66666666666667,0.445,0.7296666666666667,0.3336666666666666,22.0,48.666666666666664,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612745,119.0,0.541,0.643,0.45,27.0,41.0,108.0,0.489,0.611,0.391,30.0,42.0,2012-11-18,205.5,1
8,21200156,105.0,0.47733333333333333,0.6883333333333334,0.377,23.333333333333332,45.666666666666664,0.2526315789473683,0.08200000000000007,-0.09943977591036424,0.027397260273972934,0.8,0.07894736842105265,1610612747,1610612751,95.0,0.479,0.514,0.286,23.0,43.0,90.0,0.415,0.7140000000000001,0.304,24.0,46.0,2012-11-20,207.5,0
9,21200169,109.33333333333333,0.49733333333333335,0.6476666666666667,0.37233333333333335,25.0,44.0,-0.12037037037037035,-0.07707129094412335,-0.25722543352601157,-0.37142857142857155,-0.14814814814814814,-0.06521739130434778,1610612758,1610612747,113.0,0.5429999999999999,0.818,0.467,23.0,41.0,97.0,0.446,0.6920000000000001,0.462,16.0,33.0,2012-11-21,204.0,1
10,21200177,106.25,0.4845,0.65875,0.39475,22.75,41.25,0.12790697674418605,0.3195266272189352,-0.005747126436781436,1.6551724137931036,0.4545454545454546,-0.3125,1610612763,1610612747,106.0,0.507,0.8,0.545,23.0,39.0,98.0,0.446,0.833,0.444,19.0,28.0,2012-11-23,200.0,1
11,21200187,102.25,0.478,0.6705,0.4105,21.25,36.25,-0.02970297029702973,0.11499999999999999,0.11066666666666669,0.5524475524475525,-0.13636363636363635,-0.5172413793103448,1610612742,1610612747,89.0,0.37,0.55,0.357,22.0,39.0,115.0,0.488,0.6759999999999999,0.545,21.0,61.0,2012-11-24,204.5,0
12,21200208,104.8,0.48,0.6716,0.43740000000000007,21.2,41.2,0.11650485436893199,0.09909909909909898,-0.1186440677966103,0.703125,-0.08695652173913049,0.21999999999999997,1610612747,1610612754,77.0,0.316,0.535,0.214,13.0,56.0,79.0,0.3670000000000001,0.63,0.211,17.0,50.0,2012-11-27,196.0,0
13,21200232,96.75,0.424,0.6839999999999999,0.41625,17.25,44.5,-0.060975609756097615,-0.2458233890214797,-0.1588050314465408,-0.2866666666666666,-0.2777777777777778,0.16666666666666674,1610612747,1610612743,122.0,0.54,0.647,0.515,33.0,46.0,103.0,0.465,0.682,0.3329999999999999,22.0,38.0,2012-11-30,205.5,1
14,21200244,104.66666666666667,0.448,0.6193333333333334,0.4246666666666667,22.333333333333332,54.333333333333336,0.07017543859649122,0.14406779661016955,-0.17684478371501267,0.3517060367454068,0.32000000000000006,-0.04166666666666663,1610612747,1610612753,103.0,0.419,0.6409999999999999,0.353,20.0,46.0,113.0,0.5,0.95,0.348,34.0,44.0,2012-12-02,197.5,1
15,21200256,100.66666666666667,0.42500000000000004,0.6076666666666667,0.36066666666666664,22.0,49.333333333333336,-0.134453781512605,-0.22550831792975978,-0.0031104199066875893,-0.2155555555555556,-0.2592592592592593,0.12195121951219523,1610612745,1610612747,107.0,0.376,0.774,0.206,22.0,50.0,105.0,0.4579999999999999,0.647,0.3329999999999999,16.0,53.0,2012-12-04,215.5,0
