,game_id,avg_pts,avg_fg_pct,avg_ft_pct,avg_fg3_pct,avg_ast,avg_reb,delta_pts,delta_fg_pct,delta_ft_pct,delta_fg3_pct,delta_ast,delta_reb,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
0,21200029,100.0,0.451,0.76,0.389,23.0,37.0,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612751,1610612761,107.0,0.457,0.73,0.4,20.0,41.0,100.0,0.451,0.76,0.389,23.0,37.0,2012-11-03,194.0,1
1,21200038,100.0,0.451,0.76,0.389,23.0,37.0,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612761,1610612750,105.0,0.444,0.882,0.476,18.0,39.0,86.0,0.4529999999999999,0.71,0.375,18.0,36.0,2012-11-04,189.0,1
2,21200051,102.5,0.4475,0.821,0.4325,20.5,38.0,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612760,1610612761,108.0,0.473,0.853,0.36,24.0,46.0,88.0,0.357,0.84,0.233,16.0,37.0,2012-11-06,197.5,0
3,21200061,97.66666666666667,0.41733333333333333,0.8273333333333334,0.36600000000000005,19.0,37.666666666666664,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612742,1610612761,109.0,0.4639999999999999,0.657,0.381,21.0,47.0,104.0,0.444,0.871,0.2269999999999999,21.0,38.0,2012-11-07,197.0,1
4,21200081,99.25,0.424,0.8382499999999999,0.33125,19.5,37.75,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612761,1610612755,83.0,0.38,0.688,0.462,20.0,35.0,93.0,0.466,0.76,0.429,21.0,46.0,2012-11-10,186.0,0
5,21200095,95.0,0.40625,0.82025,0.3495,18.75,37.25,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612761,1610612762,133.0,0.472,0.767,0.3329999999999999,31.0,52.0,140.0,0.495,0.7909999999999999,0.5379999999999999,30.0,46.0,2012-11-12,192.5,1
6,21200105,102.0,0.41325,0.7915,0.31375,22.0,40.5,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612754,1610612761,72.0,0.32,0.76,0.3329999999999999,14.0,49.0,74.0,0.361,0.8420000000000001,0.5,13.0,45.0,2012-11-13,185.5,0
7,21200131,98.5,0.41425,0.7919999999999999,0.38049999999999995,21.25,42.5,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612738,1610612761,107.0,0.5660000000000001,0.789,0.4,37.0,37.0,89.0,0.429,0.677,0.364,22.0,35.0,2012-11-17,187.5,1
8,21200140,98.66666666666667,0.4206666666666667,0.762,0.39899999999999997,22.0,44.0,-0.10999999999999999,-0.04878048780487809,-0.10921052631578942,-0.06426735218509005,-0.04347826086956519,-0.05405405405405406,1610612761,1610612753,97.0,0.475,0.609,0.389,22.0,40.0,86.0,0.4,0.857,0.308,18.0,40.0,2012-11-18,187.0,0
9,21200154,98.25,0.43424999999999997,0.72375,0.39649999999999996,22.0,43.0,-0.07619047619047614,0.06981981981981966,-0.30952380952380953,-0.18277310924369738,0.22222222222222232,0.02564102564102555,1610612755,1610612761,106.0,0.471,0.895,0.375,25.0,41.0,98.0,0.451,0.69,0.25,28.0,48.0,2012-11-20,183.0,1
10,21200157,94.66666666666667,0.45166666666666666,0.6586666666666666,0.3343333333333333,24.0,41.0,0.11363636363636354,0.2633053221288517,-0.1785714285714286,0.07296137339055786,0.75,0.29729729729729737,1610612766,1610612761,98.0,0.419,0.821,0.158,21.0,37.0,97.0,0.4629999999999999,0.7,0.391,23.0,36.0,2012-11-21,193.5,1
11,21200175,95.25,0.45449999999999996,0.669,0.3485,23.75,39.75,-0.06730769230769229,0.04279279279279269,-0.19632606199770386,0.7224669603524239,0.09523809523809534,-0.052631578947368474,1610612765,1610612761,91.0,0.462,0.5770000000000001,0.308,17.0,46.0,90.0,0.41,0.8,0.3329999999999999,20.0,37.0,2012-11-23,192.0,0
12,21200191,94.2,0.44559999999999994,0.6952,0.3454,23.0,39.2,0.0843373493975903,0.07894736842105265,0.16279069767441867,-0.2792207792207795,0.0,0.05714285714285716,1610612761,1610612759,106.0,0.364,0.833,0.25,21.0,61.0,111.0,0.4270000000000001,0.789,0.296,25.0,52.0,2012-11-25,195.5,1
13,21200206,97.75,0.422,0.75575,0.306,23.0,45.5,-0.20300751879699253,-0.22881355932203384,0.08604954367666218,-0.24924924924924907,-0.32258064516129037,0.17307692307692313,1610612745,1610612761,117.0,0.53,0.762,0.5,30.0,45.0,101.0,0.488,0.75,0.348,25.0,39.0,2012-11-27,202.5,1
14,21200216,98.5,0.43124999999999997,0.77075,0.3305,22.25,43.25,0.3648648648648649,0.35180055401662047,-0.1092636579572448,-0.30400000000000005,0.9230769230769231,-0.1333333333333333,1610612763,1610612761,103.0,0.475,0.679,0.444,28.0,46.0,82.0,0.392,0.792,0.294,11.0,33.0,2012-11-28,189.0,0
15,21200222,94.75,0.4135,0.79375,0.30624999999999997,19.25,42.5,-0.0786516853932584,-0.08624708624708621,0.16986706056129974,-0.1923076923076923,-0.5,-0.05714285714285716,1610612761,1610612756,101.0,0.481,0.682,0.5710000000000001,24.0,41.0,97.0,0.481,0.895,0.375,28.0,34.0,2012-11-30,200.0,0
16,21200248,97.5,0.43125,0.7642500000000001,0.36575,20.25,43.5,0.04123711340206193,0.012631578947368327,0.11986863711001661,0.4678663239074552,0.09090909090909083,0.02499999999999991,1610612743,1610612761,113.0,0.471,0.628,0.4,25.0,53.0,110.0,0.488,0.895,0.321,19.0,37.0,2012-12-03,200.5,1
17,21200266,98.5,0.46225,0.7797499999999999,0.3835,19.75,37.5,0.12244897959183665,0.08203991130820398,0.29710144927536253,0.28400000000000003,-0.3214285714285714,-0.22916666666666663,1610612758,1610612761,107.0,0.4629999999999999,0.735,0.4,18.0,47.0,100.0,0.407,0.857,0.261,25.0,40.0,2012-12-05,198.0,1
18,21200279,103.66666666666667,0.4586666666666666,0.8113333333333334,0.3843333333333334,22.666666666666668,39.333333333333336,0.030927835051546282,-0.12095032397408201,0.22428571428571442,-0.3324808184143222,0.08695652173913038,0.11111111111111116,1610612762,1610612761,131.0,0.495,0.8,0.565,31.0,51.0,99.0,0.402,0.8390000000000001,0.292,13.0,41.0,2012-12-07,197.5,1
19,21200292,103.0,0.4323333333333333,0.8636666666666667,0.29133333333333333,19.0,39.333333333333336,0.10000000000000009,-0.019512195121951126,0.04875000000000007,-0.1231231231231229,-0.35,0.10810810810810811,1610612746,1610612761,102.0,0.456,0.706,0.316,21.0,45.0,83.0,0.39,0.765,0.385,22.0,39.0,2012-12-09,201.5,0
20,21200303,98.0,0.42174999999999996,0.839,0.31475,19.75,39.25,-0.21698113207547165,0.0714285714285714,-0.08163265306122447,0.54,0.04761904761904767,-0.360655737704918,1610612757,1610612761,92.0,0.4039999999999999,0.909,0.0,16.0,48.0,74.0,0.351,0.905,0.143,13.0,45.0,2012-12-10,194.0,0
21,21200309,89.0,0.38749999999999996,0.8415,0.27025,18.25,41.25,-0.26732673267326734,-0.28073770491803285,0.20666666666666678,-0.5890804597701149,-0.48,0.15384615384615374,1610612761,1610612751,88.0,0.493,0.588,0.222,21.0,31.0,94.0,0.4529999999999999,0.743,0.526,20.0,38.0,2012-12-12,185.5,0
22,21200325,86.0,0.409,0.7742500000000001,0.26049999999999995,17.25,39.0,0.07317073170731714,0.25765306122448983,-0.2575757575757577,-0.2448979591836734,0.9090909090909092,-0.06060606060606055,1610612761,1610612742,95.0,0.405,0.682,0.3329999999999999,22.0,47.0,74.0,0.391,0.87,0.0,17.0,38.0,2012-12-14,194.5,0
23,21200346,85.0,0.40975,0.735,0.27075,19.5,40.5,-0.05940594059405946,-0.1580041580041579,0.0,-0.4168126094570931,-0.08333333333333337,0.14634146341463405,1610612761,1610612745,103.0,0.4589999999999999,0.85,0.267,29.0,43.0,96.0,0.41,0.7809999999999999,0.304,14.0,44.0,2012-12-16,199.5,0
24,21200357,90.0,0.427,0.75625,0.24124999999999996,21.25,41.5,-0.0636363636363636,-0.05942622950819687,-0.05027932960893855,-0.16822429906542058,0.5263157894736843,0.16216216216216206,1610612739,1610612761,99.0,0.514,0.667,0.4379999999999999,19.0,33.0,113.0,0.52,0.852,0.5,25.0,36.0,2012-12-18,189.0,1
25,21200366,99.75,0.46924999999999994,0.743,0.33049999999999996,24.25,39.25,0.1299999999999999,0.2776412776412778,-0.005834305717619559,0.9157088122605364,0.0,-0.09999999999999998,1610612761,1610612765,97.0,0.486,0.773,0.345,26.0,33.0,91.0,0.417,0.6,0.25,15.0,44.0,2012-12-19,185.0,1
26,21200380,102.0,0.46749999999999997,0.78925,0.36124999999999996,25.5,39.75,-0.02020202020202022,0.20895522388059695,-0.07866507747318241,0.18150684931506844,1.0,-0.19512195121951215,1610612761,1610612753,93.0,0.407,0.905,0.421,20.0,32.0,90.0,0.5,0.8420000000000001,0.286,22.0,45.0,2012-12-21,187.0,0
27,21200418,101.5,0.46799999999999997,0.845,0.38325,25.0,36.0,0.12048192771084332,0.043589743589743435,0.18300653594771243,0.09350649350649354,-0.09090909090909094,-0.17948717948717952,1610612759,1610612761,100.0,0.479,0.828,0.421,25.0,44.0,80.0,0.423,0.583,0.389,24.0,35.0,2012-12-26,200.0,0
28,21200430,86.5,0.415,0.744,0.405,22.0,33.5,0.08108108108108114,0.20512820512820507,-0.3558011049723757,1.7202797202797204,0.8461538461538463,-0.2222222222222222,1610612740,1610612761,97.0,0.451,0.75,0.385,23.0,51.0,104.0,0.435,0.7809999999999999,0.208,24.0,41.0,2012-12-28,182.5,1
29,21200439,92.0,0.429,0.6819999999999999,0.2985,24.0,38.0,0.18181818181818188,-0.11764705882352944,0.3282312925170068,-0.06306306306306309,0.1428571428571428,0.32258064516129026,1610612753,1610612761,88.0,0.444,0.5,0.278,18.0,35.0,123.0,0.561,0.762,0.556,33.0,44.0,2012-12-29,186.5,1
30,21200464,102.33333333333333,0.47300000000000003,0.7086666666666667,0.38433333333333336,27.0,40.0,0.2947368421052632,0.3851851851851853,0.11730205278592365,0.6696696696696702,0.5,-0.06382978723404253,1610612761,1610612757,102.0,0.532,0.706,0.348,34.0,36.0,79.0,0.4429999999999999,0.813,0.182,19.0,36.0,2013-01-02,192.0,0
31,21200478,109.66666666666667,0.5093333333333333,0.7496666666666666,0.3706666666666667,30.333333333333332,40.333333333333336,-0.009708737864077666,0.15904139433551223,-0.16941176470588237,0.3033707865168538,0.17241379310344818,-0.16279069767441856,1610612761,1610612758,96.0,0.38,0.6759999999999999,0.3329999999999999,18.0,39.0,105.0,0.526,0.7,0.3329999999999999,23.0,43.0,2013-01-04,195.5,1
32,21200499,107.0,0.49099999999999994,0.7146666666666667,0.4123333333333333,28.333333333333332,39.666666666666664,-0.1504424778761062,-0.2692307692307693,-0.20657276995305174,-0.3340000000000002,-0.28,0.08333333333333326,1610612761,1610612760,92.0,0.447,0.762,0.348,28.0,31.0,104.0,0.494,0.917,0.273,24.0,41.0,2013-01-06,195.5,1
33,21200516,96.66666666666667,0.453,0.7146666666666667,0.34299999999999997,26.666666666666668,35.333333333333336,-0.05154639175257736,-0.08024691358024683,-0.014230271668822736,0.008695652173912993,0.07692307692307687,-0.06060606060606055,1610612761,1610612755,90.0,0.488,0.846,0.091,26.0,46.0,72.0,0.392,0.632,0.2,15.0,37.0,2013-01-09,189.0,0
34,21200530,92.66666666666667,0.4383333333333333,0.7613333333333333,0.2573333333333333,24.0,38.666666666666664,-0.032258064516129004,0.19901719901719916,-0.06519337016574589,-0.7838479809976246,0.30000000000000004,0.4375,1610612761,1610612766,99.0,0.4529999999999999,0.818,0.444,25.0,48.0,78.0,0.373,0.8640000000000001,0.25,14.0,41.0,2013-01-11,195.0,0
35,21200550,93.66666666666667,0.4626666666666666,0.8086666666666668,0.29433333333333334,26.333333333333332,41.666666666666664,0.23750000000000004,0.07092198581560272,0.4030874785591767,0.1413881748071979,0.04166666666666674,0.37142857142857144,1610612761,1610612749,96.0,0.424,0.778,0.231,25.0,40.0,107.0,0.519,0.826,0.421,29.0,32.0,2013-01-13,192.5,1
36,21200566,95.0,0.4549999999999999,0.8140000000000001,0.25533333333333336,25.333333333333332,44.666666666666664,-0.07692307692307687,-0.025287356321839094,-0.003841229193341733,0.11057692307692313,0.04166666666666674,-0.024390243902439046,1610612751,1610612761,113.0,0.494,0.893,0.381,22.0,34.0,106.0,0.488,0.826,0.5379999999999999,21.0,41.0,2013-01-15,189.5,1
37,21200570,97.75,0.46324999999999994,0.817,0.32599999999999996,24.25,43.75,-0.1382113821138211,-0.13012477718360083,0.08398950131233596,-0.0323741007194247,-0.36363636363636365,-0.06818181818181823,1610612761,1610612741,105.0,0.447,0.7190000000000001,0.375,20.0,43.0,107.0,0.4529999999999999,0.722,0.273,26.0,46.0,2013-01-16,182.5,1
