game_id,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over,avg_pts_1,avg_fg_pct_1,avg_ft_pct_1,avg_fg3_pct_1,avg_ast_1,avg_reb_1,delta_pts_1,delta_fg_pct_1,delta_ft_pct_1,delta_fg3_pct_1,delta_ast_1,delta_reb_1,avg_pts_2,avg_fg_pct_2,avg_ft_pct_2,avg_fg3_pct_2,avg_ast_2,avg_reb_2,delta_pts_2,delta_fg_pct_2,delta_ft_pct_2,delta_fg3_pct_2,delta_ast_2,delta_reb_2
21200048,1610612758,1610612744,94.0,0.457,0.696,0.211,13.0,43.0,92.0,0.397,0.857,0.286,21.0,38.0,2012-11-05,198.0,0,104.0,0.469,0.712,0.375,21.5,42.0,0.127659574468085,0.1244444444444443,-0.0198300283286118,-0.734,0.0,0.3888888888888888,89.0,0.3615,0.8065,0.276,18.0,45.0,0.1999999999999999,0.2749999999999997,-0.1217712177121769,1.127659574468085,0.4705882352941177,-0.1395348837209302
21200049,1610612746,1610612739,101.0,0.527,0.875,0.36,23.0,38.0,108.0,0.435,0.636,0.483,24.0,43.0,2012-11-05,199.5,1,107.5,0.4405,0.7735000000000001,0.42,22.5,35.0,-0.038095238095238,0.0907079646017698,-0.057840616966581,-0.14010989010989,-0.125,0.1081081081081081,94.0,0.4375,0.5700000000000001,0.3875,21.0,37.5,0.1046511627906976,-0.0740740740740741,0.4450867052023122,-0.2,-0.0869565217391304,0.1515151515151516
21200046,1610612742,1610612757,114.0,0.615,0.615,0.5,29.0,37.0,91.0,0.387,0.778,0.2269999999999999,13.0,48.0,2012-11-05,198.0,1,93.5,0.3894999999999999,0.6875,0.3814999999999999,22.5,48.5,0.2934782608695652,0.4222222222222223,-0.0858585858585857,0.1560693641618498,0.2352941176470588,-0.159090909090909,126.0,0.613,0.8,0.64,31.0,43.0,-0.3412698412698413,-0.396411092985318,0.0499999999999998,-0.759375,-0.4838709677419355,0.0232558139534884
21200052,1610612743,1610612765,109.0,0.446,0.773,0.3329999999999999,23.0,52.0,97.0,0.449,0.84,0.5,26.0,35.0,2012-11-06,199.5,1,102.5,0.4485,0.6585000000000001,0.2534999999999999,17.5,46.0,0.0449438202247192,0.1023622047244094,0.025487256371814,0.1152416356877326,-0.1363636363636363,0.0666666666666666,84.0,0.3824999999999999,0.7024999999999999,0.308,19.5,36.0,0.0561797752808987,0.1654501216545012,0.1692573402417962,0.3928571428571428,0.3500000000000001,0.4615384615384614
21200051,1610612760,1610612761,108.0,0.473,0.853,0.36,24.0,46.0,88.0,0.357,0.84,0.233,16.0,37.0,2012-11-06,197.5,0,95.0,0.4516666666666666,0.8180000000000001,0.459,21.0,44.0,0.0952380952380953,-0.0185676392572944,0.0665859564164648,-0.7572815533980582,-0.4444444444444444,-0.0833333333333333,102.5,0.4475,0.821,0.4325,20.5,38.0,-0.1099999999999999,-0.048780487804878,-0.1092105263157894,-0.06426735218509,-0.0434782608695651,-0.054054054054054
21200050,1610612741,1610612753,99.0,0.476,0.708,0.3329999999999999,27.0,43.0,93.0,0.419,0.765,0.421,23.0,43.0,2012-11-06,187.0,1,98.5,0.484,0.8035,0.288,27.5,41.0,-0.3043478260869565,-0.4717868338557993,0.0664928292046935,-0.6425000000000001,-0.4705882352941176,0.0975609756097561,108.5,0.4885,0.782,0.5754999999999999,25.0,46.0,0.0784313725490195,0.0122950819672131,0.2216066481994461,0.2372372372372375,0.125,-0.0434782608695651
21200057,1610612749,1610612763,90.0,0.385,0.667,0.4,22.0,41.0,108.0,0.53,0.737,0.375,28.0,49.0,2012-11-07,197.5,1,103.5,0.4365,0.8520000000000001,0.4095,21.5,45.5,-0.0961538461538461,-0.1472527472527475,0.0703883495145629,-0.6904761904761905,-0.2272727272727273,0.1,102.0,0.492,0.792,0.4095,29.0,41.5,0.1818181818181818,-0.0064516129032258,-0.1821155943293347,0.1711711711711712,0.0769230769230768,-0.108695652173913
21200054,1610612738,1610612764,100.0,0.42,0.8240000000000001,0.308,26.0,44.0,94.0,0.411,0.857,0.345,25.0,44.0,2012-11-07,186.0,1,86.0,0.436,0.706,0.3,20.0,46.0,0.0348837209302326,-0.1834862385321101,0.0509915014164306,-0.2166666666666666,-0.35,-0.217391304347826,88.5,0.4375,0.7510000000000001,0.369,23.0,35.5,0.1022727272727272,0.047085201793722,-0.0123456790123457,0.5070028011204479,-0.2272727272727273,0.2222222222222223
21200055,1610612737,1610612754,89.0,0.4370000000000001,0.5,0.318,24.0,51.0,86.0,0.412,0.889,0.308,18.0,41.0,2012-11-07,191.5,0,103.0,0.4825,0.7909999999999999,0.319,21.5,37.0,0.0980392156862746,0.1740976645435243,-0.1598639455782313,0.6761006289308173,0.0434782608695651,0.1666666666666667,91.33333333333331,0.3779999999999999,0.782,0.2503333333333333,15.333333333333334,55.66666666666666,-0.0449438202247191,-0.0577889447236178,0.087689713322091,-0.0706319702602227,0.0,0.0192307692307691
21200056,1610612748,1610612751,103.0,0.519,0.813,0.417,25.0,40.0,73.0,0.375,0.588,0.143,12.0,40.0,2012-11-07,207.0,0,101.5,0.4679999999999999,0.726,0.4825,22.0,35.0,-0.0747663551401869,0.0503282275711158,0.2054794520547944,-0.2650000000000001,0.1,-0.1951219512195121,109.0,0.5100000000000001,0.8290000000000001,0.4423333333333333,25.666666666666668,40.66666666666666,0.1904761904761904,-0.021505376344086,-0.1442080378250589,0.2257142857142857,0.2222222222222223,-0.1219512195121951
