,game_id,avg_pts,avg_fg_pct,avg_ft_pct,avg_fg3_pct,avg_ast,avg_reb,delta_pts,delta_fg_pct,delta_ft_pct,delta_fg3_pct,delta_ast,delta_reb,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
0,21200026,104.0,0.455,0.8240000000000001,0.462,22.0,40.0,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612744,1610612763,94.0,0.45,0.706,0.5,21.0,36.0,104.0,0.455,0.8240000000000001,0.462,22.0,40.0,2012-11-02,191.5,1
1,21200045,104.0,0.455,0.8240000000000001,0.462,22.0,40.0,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612763,1610612762,103.0,0.418,0.88,0.357,21.0,51.0,94.0,0.444,0.6920000000000001,0.3329999999999999,20.0,42.0,2012-11-05,195.5,1
2,21200057,103.5,0.4365,0.8520000000000001,0.4095,21.5,45.5,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612749,1610612763,90.0,0.385,0.667,0.4,22.0,41.0,108.0,0.53,0.737,0.375,28.0,49.0,2012-11-07,197.5,1
3,21200073,105.0,0.4676666666666667,0.8136666666666666,0.39799999999999996,23.666666666666668,46.666666666666664,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612763,1610612745,93.0,0.3720000000000001,0.7390000000000001,0.316,16.0,40.0,85.0,0.408,0.933,0.3329999999999999,17.0,41.0,2012-11-09,194.0,0
4,21200092,101.33333333333333,0.44,0.7853333333333333,0.34933333333333333,21.666666666666668,46.666666666666664,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612763,1610612748,104.0,0.442,0.875,0.583,26.0,43.0,86.0,0.38,0.611,0.267,18.0,43.0,2012-11-11,193.5,0
5,21200113,102.0,0.4405,0.80775,0.40775,22.75,45.75,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612760,1610612763,97.0,0.486,0.8079999999999999,0.462,23.0,40.0,107.0,0.473,0.857,0.412,22.0,39.0,2012-11-14,194.5,1
6,21200127,101.33333333333333,0.42900000000000005,0.8236666666666667,0.437,21.333333333333332,40.666666666666664,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612763,1610612752,105.0,0.487,0.813,0.3329999999999999,15.0,35.0,95.0,0.514,0.762,0.263,18.0,34.0,2012-11-16,191.0,1
7,21200134,105.33333333333333,0.4673333333333333,0.8483333333333333,0.4426666666666666,21.0,39.0,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612766,1610612763,87.0,0.376,0.679,0.308,17.0,46.0,94.0,0.3879999999999999,0.882,0.143,17.0,44.0,2012-11-17,190.5,0
8,21200150,102.5,0.44749999999999995,0.85675,0.36774999999999997,20.0,40.25,-0.09615384615384615,-0.1472527472527475,0.07038834951456296,-0.6904761904761905,-0.2272727272727273,0.10000000000000009,1610612763,1610612743,92.0,0.462,0.8240000000000001,0.353,23.0,33.0,97.0,0.444,0.7140000000000001,0.3329999999999999,21.0,47.0,2012-11-19,196.0,0
9,21200177,99.5,0.4525,0.844,0.31024999999999997,19.25,37.75,-0.10679611650485432,0.10526315789473695,-0.0636363636363636,-0.011204481792717047,0.09523809523809534,-0.3529411764705882,1610612763,1610612747,106.0,0.507,0.8,0.545,23.0,39.0,98.0,0.446,0.833,0.444,19.0,28.0,2012-11-23,200.0,1
